price,bedrooms,bathrooms,addr,lat,lng
"2,769",1,3,350 W 43rd St #34F,40.7585534,-73.9912552
"2,105",1,4,577 2nd Ave #2R,40.7434189,-73.9772756
"5,042",2,2,315 W 57th St #14H,40.7673453,-73.9837065
"27,995",3,3,219 Broadway #2,40.7116195,-74.0084453
"2,150",1,4,329 Pleasant Ave #3B,42.7206478,-78.8407425
"5,875",3,2,232 W 10th St #THFL,32.744826,-96.82612
"3,311",1,1,210 W 89th St #10L,40.7897417,-73.9744543
"2,000",1,4,48 E 132nd St #2F,40.8096691,-73.9367947
"4,200",1,1,325 Lexington Ave #22D,40.7491949,-73.9773516
"16,000",5,5,30 West St #4E,40.7063063,-74.0170784
"2,350",1,1,345 W End Ave #3A,40.7827194,-73.9826607
"12,000",3,3,50 Riverside Blvd #3A,40.7739906,-73.9913505
"6,995",2,2,70 Little West St #5K,40.7069489,-74.0169068
"4,475",2,1,127 W 82nd St #5D,40.7845855,-73.975303
"4,908",2,2,400 W 113th St #E430,40.8045099,-73.962211
"3,298",3,2,2067 7th Ave #5D,40.8078741,-73.9490176
"12,500",3,2,223 W 19th St #4,40.7422875,-73.9983766
"3,500",1,1,237 Sullivan St #1A,40.7298302,-73.9993702
"4,150",2,1,480 2nd Ave #6F,40.7403077,-73.9785097
"3,995",1,1,201 E 28th St #12P,40.7419376,-73.9803847
"2,495",1,1,533 E 5th St #13,48.1120805,-123.4276251
"2,999",3,1,1801 Adam Clayton Powell Jr Blvd #5A,40.7994864,-73.954772
"2,998",3,2,117 W 141st St #46,40.818636,-73.9392608
"3,750",2,1,92 Christopher St #4W,40.7332773,-74.0045328
"4,200",4,1,561 W 163rd St #1B,,
"2,700",2,1,676 Riverside Dr #4B,40.8267441,-73.9518732
"14,950",3,3,247 W 87th St #26-B,40.788883,-73.9755519
"2,550",1,3,67 E 2nd St #222,35.6525276,-97.291653
"3,433",1,5,1065 2nd Ave #5K,40.7591096,-73.9658766
"6,999",2,1,58 W 58th St #18E,40.7645553,-73.9763
"5,600",1,4,94 Reade St #2,40.7157551,-74.0078456
"6,500",2,2,123 Washington St #53D,40.7381841,-74.0303961
"4,800",2,1,140 7th Ave #2E,40.7414823,-73.9979483
"5,990",3,1,37 W 75th St #GR,40.7790704,-73.9760745
"3,500",3,2,503 W 149th St #4B,40.8281829,-73.9461274
"3,210",1,1,484 2nd Ave #11D,40.7404613,-73.978479
"2,600",1,1,307 W 105th St #3R,40.8013895,-73.9695289
"2,970",1,5,2 Gold St #1202,40.7073585,-74.006962
"2,600",2,1,401 E 91st St #3,40.7800249,-73.9466936
850,3,1,174 W 137th St,40.8160728,-73.9420079
"1,995",1,1,612 W 144th St #A7,40.8259712,-73.9519786
"3,050",1,5,1 Astor Pl #4J,40.7302222,-73.9924149
"2,625",2,1,200 W 109th St #D7,40.8024501,-73.9647387
"3,375",1,1,150 W 58th St,40.7655416,-73.978479
"4,760",1,1,21 W End Ave #3501,40.5810441,-73.9536714
"6,918",3,2,303 10th Ave #8A,40.7506204,-74.0023863
"5,500",2,2,635 W 42nd St #35J,40.7618116,-73.9995588
"4,140",1,1,21 W End Ave #3408,40.5810441,-73.9536714
"4,545",1,1,21 W End Ave #13,40.5810441,-73.9536714
"4,550",3,2,763 2nd Ave #7C,40.7491569,-73.973052
"3,000",3,1,4646 Broadway #5,40.8617729,-73.9297816
"4,800",3,1,454 W 58th St #4E,40.7692441,-73.9872673
"4,150",3,1,363 W 51st St #3E,40.7641173,-73.9878261
"2,750",1,6,155 E 34th St #7U,40.746168,-73.978543
"6,350",2,2,400 W 113th St #E1029,40.8045099,-73.962211
"3,650",4,2,4 S Pinehurst Ave #A,40.8479179,-73.9408434
"2,950",1,1,340 E 93rd St #10H,40.781007,-73.946774
"5,285",2,2,245 W 25th St #5F,40.7463149,-73.996455
"3,900",1,1,145 W 58th St,40.765807,-73.978095
"2,395",1,6,416 Lafayette St #4D,40.7288057,-73.9928433
"4,220",1,1,21 W End Ave #4306,40.5810441,-73.9536714
"3,750",1,1,327 W 87th St #G,40.7902351,-73.9784585
"2,399",1,1,788 Amsterdam Ave #5A,40.7958167,-73.969428
"3,390",1,1,400 W 113th St #W904,40.8045099,-73.962211
"2,300",1,1,203 E 94th St #5A,40.7838131,-73.9498093
"3,400",2,1,104 E 98th St #4A,40.7874903,-73.9512126
"29,500",4,2,112 Washington Pl #TOWNHOUSE,40.4394236,-79.9921601
"2,595",1,1,115 W 71st St #1,40.7771809,-73.9796762
"1,625",1,1,610 W 145th St #1G,40.8265615,-73.9513906
"3,195",2,1,78-84 Rivington St #6B,40.7204897,-73.9892391
"2,995",2,1,86 E 3rd St #2BC,33.7705076,-118.1921856
"2,700",2,1,612 W 144th St #F8,40.8259712,-73.9519786
"4,100",2,1,162 Orchard St #2B,40.7210352,-73.9885259
"3,800",4,1,519 W 143rd St #41,40.8247648,-73.9499422
"6,500",1,1,45 Christopher St #12G,40.7339733,-74.0018494
"3,945",2,1,219 E 23rd St,40.7386229,-73.981921
"2,495",1,1,225 E 89th St #C1,40.780324,-73.9510376
"1,975",2,1,569 W 182nd St #44,40.8497856,-73.9325237
"3,400",1,1,330 E 38th St #7M,40.7462466,-73.9725283
"4,714",2,2,420 W 42nd St #38B,40.7586226,-73.9938117
"7,883",5,2,207 Bowery #6F,40.7212333,-73.9932758
"14,999",6,4,471 W 144th St,40.8245829,-73.947558
"5,990",4,2,371 Amsterdam Ave #3,40.7821057,-73.9786801
"4,995",2,2,222 E 18th St #1F,40.7351737,-73.9843674
"3,200",1,1,330 E 38th St #37H,40.7462466,-73.9725283
"12,500",3,3,2 Columbus Ave #34A,40.7695424,-73.9850755
"2,700",2,1,839 Riverside Dr #4H,40.836061,-73.946882
"3,800",1,1,301 W 53rd St #17I,40.7646302,-73.9848661
"3,200",1,1,465 Columbus Ave #4-B,40.7840141,-73.97362
"4,000",1,1,400 E 56th St #28O,40.7574667,-73.9632029
"4,500",1,1,330 E 38th St #32A,40.7462466,-73.9725283
999,4,2,660 W 180th St #ROOM FOR RENT,40.8493643,-73.9362222
"2,600",1,1,161 W 72nd St #2B,40.7785285,-73.9807084
"2,250",2,1,404 E 117th St #4,40.7963265,-73.9345635
"2,250",1,1,114 W 74th St #4B,40.7788421,-73.9785707
"3,050",1,8,2000 Broadway #5C,40.7754867,-73.9814977
"4,695",1,7,2 Cooper Sq #5E,40.7274072,-73.9918027
"40,000",2,3,35 E 76th St,40.7742972,-73.9629931
"8,800",2,2,1 W End Ave #17K,40.7714442,-73.9894047
"9,000",2,2,450 W 17th St #2406,40.7436578,-74.0063783
"3,800",1,1,255 E 49th St #20A,40.7545711,-73.969248
"3,700",1,1,200 Water St #2102,40.707232,-74.0047606
"24,500",3,2,551 W 21st St #7A,37.7225681,-97.3434528
"2,300",2,1,295 Convent Ave #52S,40.8227893,-73.9472569
"2,600",1,9,50 W 34th St #5A2,40.749431,-73.9874758
"5,295",1,1,280 Park Ave S #10C,46.9202635,-95.0583951
"2,450",1,1,273 W 73rd St #3A,40.780436,-73.983363
"18,500",2,2,20 W 53rd St #25A,40.760825,-73.9772461
"2,700",1,1,103 W 80th St #4,40.7830597,-73.975345
"4,000",3,1,210 Avenue B #2N,35.2288861,-80.8426659
"3,400",1,1,2 Gold St #405,40.7073585,-74.006962
"3,975",2,1,182 E 95th St #26H,40.7841639,-73.9503375
"4,995",3,2,321 W 47th St #1A,40.7610358,-73.9884177
"2,200",1,1,1669 York Ave #B1,40.7771748,-73.9465384
"5,575",4,2,321 W 47th St #5A,40.7610358,-73.9884177
"2,395",1,1,226 E 75th St #2A,40.7710604,-73.958119
"2,495",2,1,530 E 13th St #16,40.7289323,-73.9795319
"10,500",2,2,70 Charlton St #8F,40.726998,-74.0063103
"3,900",1,1,32 Gramercy Park S #3F,40.7369454,-73.9848904
"8,200",2,2,50 West St #27A,40.7080103,-74.0149843
"9,995",3,2,9 E 62nd St #4,40.7659724,-73.9706908
"2,795",1,1,252 E 61st St #S3G,40.7618663,-73.9638512
"7,300",3,2,401 E 89th St #6A,40.7788103,-73.9473255
"6,200",2,2,330 E 38th St #34K,40.7462466,-73.9725283
"2,795",1,1,625 W 57th St #411,40.7714779,-73.9930128
"3,600",1,1,410 W 53rd St #425,40.7655759,-73.9885406
"3,275",1,1,150 W 58th St #5D,40.7655316,-73.9784838
"3,100",3,1,452 Fort Washington Ave #4,40.8501615,-73.9382099
"3,175",1,1,410 W 53rd St #327,40.7655759,-73.9885406
"3,975",1,1,323 W 96th St #1014,40.7958723,-73.9741819
"4,750",2,2,50 W 34th St #16C7,40.749431,-73.9874758
"5,725",2,1,145 W 58th St #9D,40.765807,-73.978095
"9,950",4,4,259 W 90th St #1,40.7912466,-73.9750242
"3,817",1,1,250 W 93rd St #5G,40.7927445,-73.9738025
"5,660",2,1,210 E 22nd St #6O,40.7377438,-73.9831115
"3,875",3,2,255 Cabrini Blvd #6H,40.8555791,-73.9377196
"5,995",1,1,35 W 95th St #1,40.7916901,-73.9663972
"3,095",1,1,364 W 18th St #4N,40.7432386,-74.003283
"10,500",3,3,285 W 110th St #7A,40.8007357,-73.9584709
"2,200",2,1,427 Fort Washington Ave #5F,40.849592,-73.939174
"3,200",3,1,227 Haven Ave #6F,40.8480936,-73.9417349
"3,700",3,1,207 Clinton St #2,40.7137959,-73.9872542
"23,000",3,3,845 United Nations Plz #78C,40.7623737,-73.9739119
"2,450",1,1,20 West St #17L,40.7062159,-74.0156972
"8,495",1,2,250 W 19th St #PHC,40.7421019,-73.9989642
"4,250",1,1,247 W 46th St #306,40.7597213,-73.9874837
"2,800",1,1,55 Wall St #835,40.7060794,-74.0093213
"6,300",2,2,200 E 94th St #2315,40.7835297,-73.9499061
"50,000",2,2,795 5th Ave #6,40.7652672,-73.9719652
"7,500",2,2,101 Wall St #20A,40.7047178,-74.0059883
"50,000",3,4,944 Park Ave #16,40.7773687,-73.9597024
"5,850",2,2,181 Hudson St #2D,40.7228787,-74.0083025
"6,795",2,2,285 W 110th St #4B,40.8007357,-73.9584709
"9,000",3,3,203 W 90th St #7B,40.7905988,-73.9733796
"3,250",1,1,200 Water St #1504,40.707232,-74.0047606
"37,000",2,2,795 5th Ave #16,40.7652672,-73.9719652
"19,000",3,3,140 E 63rd St #11C,40.7644128,-73.9662085
"5,450",2,2,350 W 42nd St #23L,40.7579169,-73.9922148
"3,400",1,1,157 Ludlow St #3F,40.7210004,-73.988132
"6,350",2,1,1600 Broadway #10C,40.7601777,-73.9843051
"18,800",4,3,340 W 57th St #3ABC,40.767258,-73.984671
"9,000",2,2,225 5th Ave #2B,40.7435938,-73.9875777
"2,450",1,1,135 E 54th St #3F,40.7592574,-73.970743
"30,000",2,2,40 Mercer St #37,40.7214721,-74.0012684
"75,000",3,4,151 E 58th St #53W,40.7615678,-73.967902
"5,795",2,2,424 W End Ave #1310,40.7854225,-73.9802367
"3,500",1,1,145 4th Ave #6H,40.6794318,-73.9813252
"6,135",2,2,885 6th Ave #42C,40.7483602,-73.9890844
"4,200",4,2,180 Claremont Ave #41,40.8143426,-73.9604739
"3,285",1,1,405 Main St #2M,29.7612017,-95.3612393
"3,195",1,1,200 W End Ave #6K,40.5744889,-74.6259896
"4,056",1,1,400 E 57th St #10M,40.7579538,-73.9627506
"5,995",2,2,200 E 94th St #2715,40.7835297,-73.9499061
"4,440",1,1,101 W 15th St #214,40.7383013,-73.9966664
"2,195",1,1,109 W 112th St #61,40.7998253,-73.9521725
"1,600",1,1,4580 Broadway #2N,40.860081,-73.930558
"15,000",2,3,120 E 87th St #R6P,40.7802076,-73.9557811
"40,000",6,7,222 E 83rd St,40.776261,-73.954552
"3,462",1,1,101 W 15th St #316,40.7383013,-73.9966664
"5,135",1,1,450 W 42nd St #20Q,40.7588966,-73.9944115
"5,925",2,2,201 E 87th St #8P,40.779632,-73.952842
"2,150",1,1,357 Pleasant Ave #2,44.889261,-93.2833736
"33,000",4,4,60 Warren St #4,40.7150042,-74.0092947
"55,000",7,7,12 E 80th St #1,40.777128,-73.962536
"4,688",1,1,507 W 28th St #28L,40.7510826,-74.002272
"3,938",1,1,507 W 28th St #14A,40.7510826,-74.002272
"5,300",2,2,200 Rector Pl #37B,40.7086444,-74.0161953
"2,850",1,1,280 E 2nd St #3005,35.6640511,-97.3241734
"6,195",3,2,317 Avenue Of The Americas #2,40.7310336,-74.0017391
"4,246",1,1,507 W 28th St #14K,40.7510826,-74.002272
"3,500",1,1,330 E 38th St #15C,40.7462466,-73.9725283
"2,931",1,1,400 W 113th St #W1602,40.8045099,-73.962211
"3,872",3,2,4857 Broadway #7B,40.8669156,-73.9243204
"5,315",2,2,235 E 44th St #8D,40.751677,-73.9719719
"4,112",1,1,400 W 113th St #W1506,40.8045099,-73.962211
"2,099",1,1,534 E 14th St #14A,40.7295342,-73.9788471
"3,695",1,1,245 E 19th St #5H,40.7357214,-73.9829391
"3,000",2,1,450 W 47th St #1B,40.7623078,-73.9925117
"4,495",1,1,55 E 9th St #8,,
"4,995",1,1,37 E 4th St #4B,40.3928301,-84.3796505
"5,499",2,2,1845 Adam Clayton Powell Jr Blvd #1A,40.800681,-73.953861
"32,000",5,5,222 E 81st St #TH,40.7749549,-73.9553978
"3,000",2,1,327 E 92nd St #5,,
"6,175",2,2,260 W 26th St #8F,40.7468602,-73.9967074
"1,950",1,1,134 W 109th St #5A,40.8017713,-73.9633637
"3,650",2,1,362 3rd Ave #2AB,40.6748546,-73.9881956
"5,995",2,2,128 E 36th St #2,40.7476411,-73.9792143
"3,700",1,1,2373 Broadway #1024,40.7888558,-73.9765564
"3,200",1,1,90 William St #9D,40.7700892,-74.2229023
"4,000",4,2,540 W 136th St #4,40.8204771,-73.954211
"20,000",3,3,515 W 23rd St #11,30.1897186,-85.6683897
"55,000",5,4,11 E 68th St #6WE,40.7694824,-73.9676328
"5,500",2,2,635 W 42nd St #42N,40.7618116,-73.9995588
"2,700",1,1,1 Bank St #3A,45.4217996,-75.7018929
"11,000",2,2,228 West Broadway #3,40.7195372,-74.0063944
"6,195",2,2,2 Water St #11H,40.7028415,-74.0126922
"5,250",2,1,635 W 42nd St #26L,40.7618116,-73.9995588
"4,487",2,1,1 Dutch St #5E,41.2461021,-73.927145
"17,000",5,3,350 Central Park W #9BC,40.7908148,-73.9657239
"4,200",1,1,635 W 42nd St #40M,40.7618116,-73.9995588
"5,500",2,2,635 W 42nd St #35L,40.7618116,-73.9995588
"5,800",2,2,635 W 42nd St #31C,40.7618116,-73.9995588
"5,500",3,1,635 W 42nd St #41C,40.7618116,-73.9995588
"4,500",2,1,635 W 42nd St #22M,40.7618116,-73.9995588
"4,650",2,1,635 W 42nd St #37T,40.7618116,-73.9995588
"7,500",3,2,635 W 42nd St #38MM,40.7618116,-73.9995588
"7,000",3,2,635 W 42nd St #46C,40.7618116,-73.9995588
"6,000",3,1,635 W 42nd St #38CC,40.7618116,-73.9995588
"4,500",1,1,635 W 42nd St #37CC,40.7618116,-73.9995588
"3,695",1,1,212 W 91st St #519,,
"15,000",4,2,117 E 24th St #9,,
"9,000",3,2,635 W 42nd St #E2,,
"5,000",2,1,635 W 42nd St #44NN,,
"6,500",2,2,635 W 42nd St #39L,,
"4,995",3,2,114 Ridge St #3DW,,
"3,400",1,1,104 W 75th St #1B,,
"7,950",2,2,40 Broad St #3F,40.7060375,-74.0117772
"5,250",2,1,53 E 95th St #2C,40.786524,-73.954007
"5,000",2,1,635 W 42nd St #33L,40.7618116,-73.9995588
"3,870",2,1,158 W 76th St #4B,40.780595,-73.978934
"2,225",1,1,31 W 75th St #A,40.7789918,-73.9759513
"3,462",1,1,227 W 77th St #5J,40.7825007,-73.9803244
"3,286",1,1,70 Pine St #4907,41.9615586,-71.0255188
"3,100",1,1,5 Tudor City Pl #2032,40.7479794,-73.9708635
"6,500",2,1,88 Leonard St #1118,40.7170753,-74.004833
"3,462",1,1,70 Pine St #925,41.9615586,-71.0255188
"4,600",1,1,200 W 67th St #23C,40.7754199,-73.9846788
"4,500",2,1,635 W 42nd St #28MM,40.7618116,-73.9995588
"2,890",1,1,31 W 75th St #2A,40.7789918,-73.9759513
"9,000",3,2,70 Pine St #1103,41.9615586,-71.0255188
"5,500",1,1,635 W 42nd St #G1,40.7618116,-73.9995588
"2,995",1,1,190 6th Ave #2FN,40.7263288,-74.0034569
"3,595",1,1,60 W 23rd St #545,40.7423606,-73.9923849
"6,500",2,2,77 W 24th St #4-C,40.6996006,-99.0828843
"3,900",4,2,522 W 157th St #2C,40.8332468,-73.9434396
"3,850",2,2,340 E 9th St #6A,40.7284054,-73.9857995
"2,100",1,1,5 E 67th St #1B,40.7691766,-73.9685666
"4,695",1,1,88 Leonard St #1120,40.7170753,-74.004833
"3,300",1,1,8 Gramercy Park S #2F,40.7379948,-73.9874462
"3,485",3,1,282 Lenox Ave #4,40.8070439,-73.9455617
"3,195",1,1,3 W 36th St #11D,40.7501488,-73.9841443
"4,200",1,1,21 W End Ave #34BB,40.5810441,-73.9536714
"5,975",1,1,21 W End Ave #36C,40.5810441,-73.9536714
"3,400",1,1,200 W 67th St #26D,40.7754199,-73.9846788
"3,650",1,1,555 W 23rd St #N4E,30.1897221,-85.668755
"12,000",2,2,2 Jones St #402,40.7321792,-74.00184
"5,350",3,1,157 Suffolk St #103,40.7209355,-73.9853692
"4,995",4,2,280 W 115th St #4,40.803401,-73.9555457
"2,400",1,1,135 W 96th St #2E,40.7939456,-73.9694783
"3,387",1,1,10 Downing St #2T,40.7292829,-74.0027849
"6,175",2,2,21 W End Ave #18DD,40.5810441,-73.9536714
"2,495",1,1,229 W 16th St #A,40.7405121,-73.9999377
"6,995",2,1,2 Cooper Sq #5N,40.7274072,-73.9918027
"1,750",1,1,845 Riverside Dr #13,40.8361504,-73.947021
"5,000",1,1,300 N End Ave #19A,40.7165729,-74.0143591
"3,900",1,1,154 W 70th St #7M,40.7767432,-73.9816571
"3,430",1,1,21 W End Ave #21A,40.5810441,-73.9536714
"3,511",1,1,120 W 97th St #11K,40.7939174,-73.9683962
"5,350",1,1,2 Cooper Sq #10B,40.7274072,-73.9918027
"3,289",1,1,210 W 89th St #9N,40.7897417,-73.9744543
"2,150",1,1,400 E 63rd St #4C,40.7618891,-73.9599109
"9,950",3,3,21 W 86th St #4C,40.786005,-73.970276
"2,508",1,1,1770 Madison Ave #3C,40.8003001,-73.944998
"2,450",1,1,135 W 24th St #6D,40.7444143,-73.9937177
"7,495",1,1,180 Lafayette St #5,40.7206112,-73.9987756
"3,112",1,1,41 Park Ave #12G,40.7484047,-73.9798652
"3,750",3,1,201 W 84th St #12,40.786602,-73.9761795
"3,300",1,1,161 E 91st St #5B,40.7825079,-73.9523153
"4,492",2,1,67 Wall St #10G,40.7055787,-74.0083779
"4,850",2,2,320 E 23rd St #15M,40.7371709,-73.979949
"6,995",2,2,280 Park Ave S #19L,46.9202635,-95.0583951
"4,121",1,1,141 E 33rd St #12C,40.7457681,-73.9797662
"7,755",4,3,210 E 22nd St #4V,40.7377438,-73.9831115
"7,479",3,3,666 W End Ave #16MN,40.7928404,-73.9747781
"5,400",1,1,252 7th Ave #14M,40.7452044,-73.9950839
"5,995",4,2,117 Varick St #5F,40.7247251,-74.0062537
"8,995",5,2,220 E 22nd St #6OP,40.7375811,-73.9827292
"18,000",4,3,55 E 86th St #9B,40.7808597,-73.9582116
"5,045",1,1,245 W 25th St #4B,40.7463149,-73.996455
"19,000",4,4,10 W End Ave #14B,43.9827955,-75.6120541
"2,850",1,1,345 S End Ave #4F,40.7112527,-74.0165162
"4,650",2,2,1134 1st Ave #6-F,40.7616011,-73.9601845
"4,500",3,1,200 W 82nd St #4E,40.785161,-73.9773214
"3,900",3,1,87 Attorney St #4D,40.7181111,-73.9846233
"4,500",2,2,301 W 115th St #6G,40.8039286,-73.9560537
"2,875",3,1,615 W 144th St #1D,40.826202,-73.9517194
"4,100",3,1,275 South St #8O,40.7107312,-73.9877059
"2,887",2,1,65 W 106th St #2D,40.7991495,-73.9621687
"2,607",1,1,67 Wall St #3J,40.7055787,-74.0083779
"15,000",3,3,50 West St #22B,40.7080103,-74.0149843
"3,900",2,1,537 W 27th St #EX3D,40.7511032,-74.0040123
"4,650",1,1,43 E 63rd St #3,40.7658497,-73.9685045
"9,500",2,3,400 E 67th St #24B,40.7643329,-73.9582013
"75,000",4,6,293 Lafayette St #PHV,40.724474,-73.9956783
"3,250",3,1,180 Claremont Ave #25,40.8143426,-73.9604739
"9,200",3,2,240 W 98th St #8H,40.7959868,-73.9714832
"1,300",1,1,322 E 120th St #4,40.7990125,-73.9349941
"20,000",4,4,50 West St #45C,40.7080103,-74.0149843
"9,800",3,3,85 E End Ave #15A,44.2391689,-94.9671514
"7,750",2,2,340 E 23rd St #8M,40.7369621,-73.9794421
"7,695",2,2,60 W 23rd St #1511,40.7423606,-73.9923849
"5,400",2,2,46 W 130th St #GARDEN,40.810242,-73.942134
"3,000",1,1,200 E 89th St #22H,40.780446,-73.9523735
"6,795",2,2,60 W 23rd St #1026,40.7423606,-73.9923849
"2,575",1,1,E 10th St and 1st Ave,40.7287833,-73.9844341
"5,700",2,2,340 E 64th St #16LL,40.7628543,-73.9603408
"7,495",2,2,60 W 23rd St #1801,40.7423606,-73.9923849
"3,400",3,1,136 W 111th St #1RW,,
"32,000",5,4,2150 Broadway #14A,40.7814599,-73.9806864
"4,630",1,1,290 3rd Ave #23D,40.6772487,-73.9864424
"5,500",2,1,407 E 12th St #4FNW,40.7299733,-73.9828281
"16,990",3,4,40 E 78th St #7HA,40.7752755,-73.962393
"2,194",1,2,219 E 84th St #1-C,,
"5,350",3,2,121 E 12th St #LE,40.7325574,-73.9889978
"2,900",1,2,75 Wall St #25I,40.7051405,-74.0079954
"2,150",2,1,608 W 189th St #1A,40.854401,-73.9308395
"6,325",3,2,55 W End Ave #P32B,40.5710576,-74.6206769
"1,700",1,2,1431 1st Ave #3,40.769396,-73.955184
"26,500",5,6,4 Bedford St #TOWNHOUSE,40.7288786,-74.0032227
"2,950",3,1,652 W 163rd St #46A,40.838599,-73.944591
"5,500",2,1,1 Lincoln Plz #41F,40.7715807,-73.9811807
"6,800",1,1,101 W 18th St #6,40.7403277,-73.9952031
"12,500",3,3,9 E 19th St #3,40.738933,-73.990464
"4,400",1,1,247 W 46th St #1404,40.7597213,-73.9874837
"3,200",2,1,969 1st Ave #4S,40.756099,-73.964904
"2,425",1,2,71 W 85th St #5B,40.7856847,-73.9719202
"24,000",3,3,160 W 12th St #76,40.7368274,-74.0001581
"8,200",2,2,205 W 76th St #502,40.7816156,-73.9802945
"4,000",4,1,565 W 139th St #44,40.8225353,-73.9524117
"10,000",2,2,51 Walker St #2A,40.7189041,-74.0034931
"5,500",2,2,32 W 86th St #PHB,40.7857499,-73.9710925
"14,500",3,3,255 E 74th St #9B,40.7703626,-73.9576858
"3,795",2,1,59 1st Ave #2,40.7251305,-73.987412
"16,995",2,2,423 West St #EXECPH2,40.7350853,-74.0098392
"15,500",2,2,54 Morton St #1,40.7306678,-74.0057358
"3,147",1,1,1755 York Ave #25J,40.779684,-73.9446547
"4,675",1,1,110 Horatio St #618,40.7386494,-74.009294
"38,000",6,5,200 E 84th St,40.7772227,-73.9546737
"10,950",2,2,100 Reade St #2,40.7158602,-74.0080482
"3,450",1,2,290 3rd Ave #2C,40.6772487,-73.9864424
"3,507",1,1,331 E Houston St #2E,40.7209844,-73.9826118
"1,400",2,1,45 Tiemann Pl #5O,40.8156933,-73.959202
"16,000",3,3,50 West St #34D,40.7080103,-74.0149843
"9,995",1,1,423 West St #LOFT7,40.7350853,-74.0098392
"6,600",3,2,E 88th St and York Ave,40.777233,-73.9461792
"6,000",2,2,386 Columbus Ave #4A,40.7817234,-73.9759695
"2,475",2,1,45 Wadsworth Ter #5A,40.8559833,-73.931881
"3,553",1,2,100 W 31st St #18D,40.747661,-73.9898898
"1,995",1,1,37 Nagle Ave #6B,40.8595738,-73.9296152
"7,100",5,2,W 58th St and 7th Ave,40.7662157,-73.9795496
"3,550",1,2,110 Horatio St #622,40.7386494,-74.009294
"26,500",3,3,160 Central Park S #2707,40.7662166,-73.9785754
"3,025",1,1,226 W 13th St #7,40.7383149,-74.0015945
"5,200",1,1,205 W 15th St #4T,40.7396706,-73.999596
"2,595",1,1,45 Tudor City Pl #418,40.7493965,-73.9699911
"3,995",3,2,53 E 95th St #2B,40.786524,-73.954007
"3,872",1,1,303 10th Ave #7D,40.7506204,-74.0023863
"7,000",2,2,188 E 70th St #12D,40.7684633,-73.9619468
"8,000",2,2,303 E 33rd St #9G,40.7440559,-73.9757567
"3,095",1,1,50 Lexington Ave #11A,40.7405505,-73.9842812
"3,195",2,1,1592 1st Ave #1B,40.774701,-73.9505889
"5,800",2,2,255 E 49th St #21D,40.7545711,-73.969248
"3,395",1,2,100 Jane St #9J,40.738011,-74.0085526
"3,250",1,2,410 W 53rd St #621,40.7655759,-73.9885406
"19,000",3,3,56 Leonard St #35AEA,,
"5,000",3,2,51 W 94th St #3,40.7911955,-73.9671182
"4,453",2,1,792 Columbus Ave #6C,40.7953776,-73.9666755
"4,165",1,1,200 Water St #717,40.707232,-74.0047606
"5,095",4,1,215 E 4th St #15,34.0781236,-117.6489804
"6,700",2,2,225 E 34th St #20C,40.7455379,-73.9769412
"20,000",3,3,181 E 64th St,40.765127,-73.964753
"4,750",2,2,888 8th Ave #2F,40.7637495,-73.9846917
"3,329",1,2,507 W 28th St #4C,40.7510826,-74.002272
"4,800",4,1,334 W 46th St #2,40.7601962,-73.9893445
"2,700",3,1,100 Thayer St #3G,40.8647379,-73.9280284
"6,800",2,2,14 E 33rd St #3S,40.7472327,-73.9843061
"2,895",2,1,510 Amsterdam Ave #6A,40.7868909,-73.975962
"2,495",1,2,319 W 75th St #3C,40.7823366,-73.9838835
"7,950",2,2,40 E 78th St #16C,40.7752755,-73.962393
"2,285",1,1,207 E 33rd St #3F,40.7449619,-73.977833
"3,600",3,2,110 W 111th St #54A,40.7990353,-73.952985
"1,895",1,2,205 W 88th St #3H,40.7893346,-73.9742864
"3,500",1,1,2 W 16th St #2F,40.7373805,-73.9932267
"3,100",1,1,19 Clinton St #501,40.7207593,-73.9844292
"2,495",1,1,515 E 5th St #5B,39.757325,-84.183222
"15,000",2,2,260 Park Ave S #7J,46.9204634,-95.0584004
"7,788",4,3,949 W End Ave #7AA,40.8021426,-73.9685592
"4,000",3,1,227 Riverside Dr #6S,42.0941672,-75.9415449
"4,850",3,1,42 Avenue A #3D,41.8049799,-91.8732147
"7,200",2,2,50 Clinton St #5A,40.7196149,-73.9845077
"1,850",1,2,293 Central Park W #4F,40.7875472,-73.9680008
"3,500",2,1,94 Avenue C #1,40.7236209,-73.9789444
"2,195",1,2,218 E 81st St #3C,40.775037,-73.9555494
"3,499",1,2,296 Elizabeth St #4F,40.7248799,-73.9930542
"1,900",1,2,560 W End Ave #1E,40.7895508,-73.9770254
"5,975",2,2,301 E 66th St #2E,40.7651866,-73.9606434
"12,000",3,2,1474 3rd Ave #2S,40.6549682,-74.0072995
"5,500",2,2,33 W 89th St #1A,40.7878777,-73.968992
"3,400",2,2,238 E 106th St #PHB,40.790664,-73.9432829
"23,500",3,3,215 Sullivan St #5D,40.7293612,-73.9998738
"2,795",1,1,332 W 88th St #B2,40.7905779,-73.978426
"10,750",2,2,135 W 14th St #8,40.7382859,-73.9982794
"4,250",1,1,392 Central Park W #11V,40.7945333,-73.9649319
"2,890",1,1,520 E 11th St #5,40.727811,-73.980892
"9,500",2,2,505 Greenwich St #10A,40.7255333,-74.0088016
